usuario|canciones|edad|sexo|likes|clasico|country|rock|cumbia|pop|boleros
130|262|33|mujer|397|11.6554|9.63776|21.5589|294.105|31.5769|15.1973
1300|494|84|hombre|402|17.681|5.88569|199.762|263.751|25.2722|14.8738
1301|373|47|mujer|284|49.525|2.06861|165.201|93.9729|1.3928|22.5922
1302|313|85|hombre|68|4.31542|8.87701|23.6318|218.671|27.1994|14.7248
1303|460|51|mujer|144|82.2479|1.11976|101.039|47.829|31.0006|6.99932
1304|264|33|mujer|25|45.3429|2.30293|162.899|70.4717|26.6048|8.5172
1305|262|88|mujer|105|54.5494|0.706983|173.166|294.715|47.3079|1.34882
1306|136|66|hombre|162|16.985|1.59581|193.106|42.7014|36.5453|18.243
1307|354|11|mujer|309|9.21116|8.38922|81.7728|271.234|5.54876|23.4245
1308|90|27|hombre|127|10.5882|7.31948|173.822|273.679|39.9982|22.9531
1309|390|19|mujer|222|96.4597|8.85909|34.9624|299.187|5.46337|15.3615
131|336|39|mujer|292|91.613|4.44881|99.3228|285.013|9.01684|24.8708
1310|51|76|hombre|41|96.2171|4.87575|139.608|73.0599|15.7116|4.5015
1311|81|10|hombre|98|86.27|1.36434|92.2418|189.318|39.532|18.9042
1312|179|62|mujer|484|8.23507|7.91633|82.1864|150.913|17.0983|18.7707
1313|351|76|mujer|476|23.1196|4.12961|133.762|232.407|25.3319|9.39369
1314|3|8|hombre|326|84.4139|6.24146|13.8273|10.12|45.9821|2.36135
1315|407|20|hombre|294|98.3269|6.57145|48.3937|47.4293|30.1489|2.48982
1316|112|22|hombre|227|21.6376|3.18898|80.1908|108.938|42.535|13.7185
1317|143|10|mujer|224|55.7608|7.20162|183.404|233.916|45.8077|9.43407
1318|277|79|hombre|226|8.31492|4.42281|82.06|147.795|14.2142|17.3804
1319|145|54|hombre|472|71.1916|4.14813|73.5863|179.738|0.604428|17.0224
132|168|96|hombre|312|71.396|7.2006|74.6372|65.1976|42.0736|22.7652
1320|479|86|mujer|25|25.1194|0.666681|131.207|191.791|14.8224|13.4604
1321|199|29|mujer|224|67.8693|9.03498|71.6082|172.325|44.6658|7.35674
1322|28|50|mujer|424|95.5612|2.42176|138.237|74.6374|48.4477|22.1493
1323|479|58|mujer|483|76.6693|3.21923|155.132|257.643|15.0545|17.7847
1324|91|48|hombre|190|92.2026|2.1308|31.8156|261.298|14.2904|16.3435
1325|472|26|hombre|200|36.3662|7.01634|65.5235|12.4732|38.0819|3.37058
1326|52|19|hombre|24|91.2551|8.70987|184.234|51.7091|11.9516|22.3766
1327|184|83|mujer|32|36.5234|7.64319|42.608|267.52|39.7616|3.83182
1328|457|62|mujer|286|8.07649|1.376|197.342|282.696|9.22478|21.892
1329|489|9|hombre|322|22.6939|1.86149|30.7562|276.142|12.1199|0.451422
133|444|17|mujer|46|58.1709|7.6525|29.41|20.7227|14.1078|11.0308
1330|125|59|hombre|252|76.9596|7.15448|23.3771|144.164|9.10909|12.745
1331|223|31|mujer|399|99.3605|0.97832|29.2799|17.6851|46.4969|21.2777
1332|78|26|hombre|345|52.2749|8.91979|191.544|96.8867|4.36374|7.50787
1333|70|98|hombre|434|48.9248|4.04523|195.439|17.3872|9.77786|4.55662
1334|92|30|hombre|154|40.2652|3.82049|5.42797|76.2235|22.0114|14.8502
1335|387|75|mujer|325|82.9757|7.19102|162.497|118.259|7.97227|7.66238
1336|49|65|hombre|205|0.92246|2.60999|153.128|160.571|12.5342|9.18924
1337|270|3|mujer|45|40.4489|8.52327|130.462|193.775|37.1875|22.2537
1338|365|87|mujer|376|1.61183|1.73686|173.124|116.511|14.0175|5.95176
1339|474|64|mujer|70|12.7944|2.68496|27.3478|187.796|1.52549|0.192557
134|221|26|hombre|284|87.7146|0.619041|74.2265|232.135|7.79167|4.57433
1340|235|87|hombre|492|74.265|5.17587|33.878|299.744|35.9125|13.2684
1341|195|8|mujer|383|42.417|5.23131|186.864|283.063|10.2272|24.2546
1342|61|75|mujer|485|0.209056|5.42189|126.733|11.4461|44.524|13.5698
1343|411|93|hombre|385|65.0744|3.80888|26.9007|45.1866|16.2154|4.74824
1344|48|85|mujer|328|30.6048|2.54663|79.0655|156.981|39.5884|23.2126
1345|296|58|mujer|329|91.9581|3.63063|186.226|242.482|43.5089|6.03279
1346|176|17|hombre|395|66.8234|1.39521|25.0583|260.383|19.2765|13.873
1347|401|27|mujer|363|81.236|2.03232|193.935|118.154|45.8488|21.2824
1348|484|99|mujer|237|23.1093|3.54767|65.3117|98.5946|43.5419|12.6126
1349|487|43|mujer|82|9.7096|9.19704|138.282|102.646|36.1521|21.4387
135|261|33|hombre|50|95.9356|0.560764|142.765|5.96121|13.7267|16.7465
1350|456|98|hombre|233|5.29009|6.45606|60.794|67.0655|29.3307|12.9436
1351|218|19|hombre|226|62.3534|9.77437|153.678|130.987|28.8073|17.5359
1352|254|95|mujer|31|33.621|1.39262|173.449|203.882|44.1419|21.3128
1353|7|16|hombre|404|80.8857|7.78425|50.6828|145.352|41.9637|4.14581
1354|434|36|hombre|206|84.5612|8.2154|197.236|24.9821|0.148866|17.3597
1355|308|75|hombre|312|95.7775|4.80181|116.178|162.073|29.816|7.75358
1356|137|60|hombre|233|45.2442|3.65848|166.749|265.994|26.6126|20.9056
1357|82|64|hombre|245|68.6348|1.23857|115.292|59.9987|8.87162|23.6456
1358|330|95|hombre|114|18.4318|6.94146|151.608|28.2751|11.6756|2.51894
1359|257|66|mujer|381|92.5405|9.40036|149.902|167.509|16.8395|14.7551
136|39|91|hombre|287|93.9618|8.09439|44.3832|20.2585|44.4534|21.8812
1360|327|96|mujer|346|45.2012|0.691435|138.889|195.665|6.61998|17.8322
1361|79|84|hombre|245|9.45572|3.68967|167.302|86.6854|32.74|12.2136
1362|371|90|hombre|401|44.9831|6.13964|20.823|237.139|45.716|12.2696
1363|407|86|mujer|98|15.5075|8.15106|8.90323|68.6503|46.149|17.0255
1364|54|0|mujer|444|55.3104|0.688169|166.178|226.888|34.8165|11.1459
1365|465|34|hombre|2|91.9894|9.99712|114.802|154.089|16.1534|13.6246
1366|188|50|mujer|167|29.6846|9.52732|129.032|29.1514|8.31575|21.5189
1367|179|64|mujer|306|46.2045|6.2204|22.4099|61.9819|28.7787|10.3021
1368|422|35|mujer|109|12.7017|8.70684|134.825|37.1873|36.8961|21.0509
1369|18|54|mujer|364|59.6591|4.10625|121.421|228.655|28.8644|15.5451
137|227|77|mujer|114|23.8692|3.48233|47.6272|237.372|43.0028|17.2736
1370|294|14|hombre|296|93.4601|8.65798|174.341|237.48|39.5657|9.13312
1371|373|20|mujer|179|86.1103|2.37931|114.656|261.038|41.1429|11.7004
1372|296|73|mujer|52|75.0612|1.09274|144.294|55.0541|40.2777|22.9401
1373|55|69|hombre|406|16.8734|0.131132|46.5369|107.91|11.5193|22.6128
1374|304|76|hombre|120|78.7749|8.25352|110.746|45.097|28.0474|4.20137
1375|64|50|mujer|489|75.3586|2.08225|87.6269|203.048|1.25299|6.5799
1376|302|91|hombre|26|19.6244|7.8565|75.8516|94.1578|8.98287|1.2841
1377|499|63|mujer|439|8.05813|8.27589|37.422|14.4638|14.3072|21.4856
1378|10|55|mujer|292|31.7114|9.09374|2.92212|229.567|43.7248|14.8991
1379|251|58|mujer|313|32.6629|4.38496|50.2792|126.039|21.6622|16.6482
138|80|25|hombre|94|95.5389|5.63817|160.949|177.748|20.8923|24.2895
1380|425|68|hombre|390|28.8665|4.17994|79.5924|45.4645|17.9887|19.9477
1381|381|49|hombre|408|73.192|3.37358|78.0068|175.883|18.5964|18.7797
1382|148|24|hombre|69|77.3311|7.72915|130.295|219.616|27.9822|18.6688
1383|470|8|mujer|335|22.2489|2.42912|165.705|43.691|2.75054|1.74054
1384|152|70|mujer|42|66.9816|1.72452|159.86|37.7782|28.2211|20.3955
1385|167|66|hombre|180|61.6767|7.77294|193.258|276.504|24.2749|7.25608
1386|136|30|mujer|197|7.69124|9.27817|141.791|299.287|20.7808|20.3395
1387|61|32|mujer|298|9.73384|8.60329|135.551|122.903|37.3517|3.4267
1388|423|9|mujer|455|15.6208|4.52275|118.261|109.386|6.87666|19.7252
1389|413|8|mujer|311|70.3532|6.44065|62.8294|160.991|38.9774|15.2018
139|439|80|mujer|356|42.2523|7.27828|162.522|144.728|32.744|11.3544
1390|480|14|mujer|98|86.5489|2.00611|112.272|53.4387|47.7712|23.0429
1391|309|32|mujer|250|80.2457|0.746178|93.7361|163.678|23.6705|4.55917
1392|204|59|hombre|187|69.9213|8.22021|83.9129|155.071|18.8616|1.37472
1393|174|21|hombre|36|16.7387|0.138475|185.071|24.4685|26.6918|3.1286
1394|208|62|hombre|468|1.80661|8.45523|93.5891|51.4433|40.7771|3.24223
1395|26|44|mujer|403|61.6367|4.94706|41.5777|189.123|17.912|4.27126
1396|381|30|mujer|171|48.6967|4.47313|128.722|152.73|35.4855|6.77682
1397|163|40|hombre|84|49.8627|1.17763|123.927|126.628|24.8355|24.1348
1398|83|98|mujer|173|94.2357|3.51542|145.171|127.52|12.3544|16.6663
1399|307|56|hombre|40|29.214|6.40907|142.604|264.122|44.7127|20.4902
14|280|43|mujer|24|67.7209|0.935111|6.1747|14.6819|44.7231|9.0602
140|239|34|mujer|72|59.1315|6.45257|90.5813|20.782|28.199|19.2967
1400|465|76|hombre|292|89.2803|6.55138|199.515|145.363|46.5929|14.3867
1401|32|79|hombre|257|91.9175|2.45515|83.0498|274.163|1.58198|16.2819
1402|267|57|hombre|23|3.08506|1.97612|108.872|146.016|41.913|14.1029
1403|451|23|mujer|43|64.7266|2.63042|68.6968|190.687|13.8266|24.7388
1404|291|76|mujer|242|91.9998|4.80148|106.012|62.1811|15.0391|8.29137
1405|318|27|hombre|85|52.0778|9.99896|29.0676|220.996|19.0955|20.8704
1406|119|46|mujer|321|40.2734|3.34102|183.75|243.466|23.3345|11.6067
1407|228|88|mujer|270|33.4978|4.00328|182.976|250.216|3.97842|12.3704
1408|45|44|hombre|82|73.5059|2.70531|63.3975|104.351|27.2725|2.2453
1409|489|41|mujer|484|20.4357|1.07279|38.7514|252.307|5.20324|11.1887
141|174|35|hombre|109|98.3429|5.67251|10.4486|291.672|22.6194|24.5613
1410|411|49|hombre|101|47.7808|1.15273|57.3247|242.22|40.3648|23.8159
1411|453|7|mujer|405|27.8172|5.18108|32.0648|168.917|44.858|20.3977
1412|279|9|mujer|253|38.7895|8.44031|76.9465|215.913|6.00192|0.872919
1413|221|94|mujer|426|29.2383|3.83993|109.794|85.2091|27.7281|21.7887
1414|427|76|hombre|215|84.5971|8.24877|158.593|299.197|5.23011|7.45898
1415|345|24|hombre|387|13.3873|4.83129|140.469|205.732|12.6512|7.6317
1416|356|72|hombre|451|39.257|2.14727|83.4957|268.586|0.527981|7.42957
1417|432|91|hombre|276|62.5001|5.31015|68.2236|185.787|6.86993|7.44306
1418|286|75|mujer|100|29.5456|8.53873|72.2199|224.699|29.6513|24.444
1419|426|81|mujer|360|66.9933|1.1329|193.068|77.3168|32.0858|4.76717
142|450|2|hombre|60|88.5052|7.39701|34.1761|5.05555|42.0865|15.8674
1420|17|73|mujer|87|41.7807|1.08802|176.594|5.05288|24.9986|5.0579
1421|223|14|mujer|361|45.3789|1.66137|13.641|138.233|33.7751|2.32454
1422|148|99|mujer|200|31.2476|1.76993|146.159|106.739|44.3406|5.69825
1423|141|98|mujer|71|90.106|4.74907|135.243|291.501|41.2771|4.66605
1424|253|52|mujer|101|2.13967|8.73821|119.043|79.5445|18.9219|8.59445
1425|216|24|mujer|454|93.7898|8.38726|191.788|253.198|29.1847|18.8644
1426|123|61|mujer|439|61.6487|6.51466|165.165|73.09|17.6218|5.88515
1427|477|75|hombre|421|98.374|4.30123|30.8028|182.341|38.697|21.0536
1428|35|97|hombre|29|5.85004|3.54511|151.021|20.2747|12.2287|24.3843
1429|222|21|hombre|146|27.7749|5.60089|140.642|181.281|3.95882|18.8847
143|369|55|mujer|337|20.3544|7.09965|182.771|280.575|40.4536|10.1072
1430|195|4|mujer|496|23.6368|6.7027|115.778|155.036|17.7757|7.86137
1431|248|74|hombre|134|88.1298|1.29148|1.80318|187.651|13.8485|2.56989
1432|467|69|hombre|93|93.8741|8.93277|147.181|215.893|7.48833|7.59451
1433|263|68|mujer|415|80.901|8.80415|188.017|299.576|17.6549|2.70512
1434|197|42|hombre|363|94.4882|3.90793|136.785|288.501|26.088|5.62426
1435|331|90|mujer|195|94.3468|6.82712|71.5186|168.341|13.5551|4.6239
1436|166|92|hombre|1|5.08733|4.42524|87.1351|201.613|17.1157|23.0301
1437|53|79|hombre|133|0.855021|5.05266|154.682|196.412|39.1927|19.8218
1438|399|69|hombre|72|84.3433|7.77704|192.845|270.889|39.8121|13.3036
1439|352|40|hombre|308|30.2442|8.30109|132.139|140.912|17.5061|7.25521
144|375|64|hombre|462|34.625|7.41983|93.7771|124.13|40.228|12.2121
1440|98|97|hombre|13|93.4542|5.98348|197.843|279.805|30.7697|24.3247
1441|495|80|mujer|55|3.96665|3.73232|75.2464|128.132|43.4815|7.63263
1442|120|31|mujer|339|47.2363|5.80324|169.347|256.585|18.0275|3.34895
1443|182|57|mujer|391|47.9106|2.77245|84.3627|79.5738|2.1475|0.179349
1444|119|70|mujer|245|89.1871|5.97208|42.8254|154.971|17.3339|0.18435
1445|58|82|hombre|203|4.81013|7.98201|144.818|21.1016|40.6161|7.03018
1446|494|49|mujer|219|41.0087|6.06973|126.62|170.292|8.29945|3.88008
1447|338|70|hombre|105|1.56131|0.0579381|23.2363|46.7544|26.454|22.6328
1448|253|20|hombre|242|80.4362|0.45228|144.817|58.9346|38.8386|15.5876
1449|486|83|hombre|380|33.4479|6.99869|96.7265|288.822|11.9992|16.5449
145|488|96|mujer|443|59.3687|8.32213|64.5057|64.3199|40.5804|0.64336
1450|448|88|mujer|186|20.0637|3.18047|144.851|231.706|28.5278|7.36612
1451|229|17|hombre|76|65.3022|6.4104|15.8425|146.79|4.81364|18.2343
1452|309|46|hombre|353|40.9368|0.856332|59.2043|93.4904|15.8714|10.8403
1453|11|11|mujer|178|55.8314|0.65666|110.073|106.419|19.9978|3.10106
1454|360|9|hombre|99|3.88967|0.121929|154.831|32.5898|40.4251|7.30336
1455|78|49|hombre|41|5.36922|0.308598|183.633|153.556|17.2033|16.6649
1456|359|69|mujer|130|14.9621|0.459763|83.8824|186.015|46.9048|16.5587
1457|149|0|hombre|332|84.2192|3.00704|90.8383|32.1641|37.4127|20.6867
1458|71|41|hombre|219|90.2423|5.20627|45.3433|190.825|36.0859|0.443487
1459|40|64|hombre|334|78.8409|8.12259|33.7053|218.052|39.6253|8.57182
146|110|9|mujer|271|63.9355|3.60125|111.937|179.574|30.5386|9.62316
1460|297|30|hombre|424|34.3926|5.00581|116.856|191.391|33.4416|14.6749
1461|54|44|hombre|495|68.3107|4.01442|132.416|243.511|42.8839|6.92727
1462|248|83|mujer|466|93.7547|2.37451|180.467|223.359|2.26168|12.4856
1463|91|35|mujer|249|91.2165|0.545757|98.7996|118.926|45.8524|3.59414
1464|259|50|mujer|424|49.5484|5.75897|49.1536|10.2531|42.3218|0.374058
1465|438|53|mujer|287|67.2342|8.93943|87.207|22.6172|21.7758|24.88
1466|294|20|mujer|41|38.5099|9.79294|165.673|51.6866|33.6435|6.42873
1467|75|56|mujer|124|69.2717|8.02228|158.547|142.752|43.8641|13.4841
1468|242|20|hombre|191|21.8212|7.15797|129.617|175.69|41.1542|18.1355
1469|7|51|hombre|310|97.614|1.58499|131.525|170.937|31.2183|2.95909
147|287|43|mujer|177|85.7018|3.76325|45.0014|216.147|14.8194|13.5539
1470|218|42|mujer|89|71.3843|5.91025|33.1619|251.446|36.6048|4.20325
1471|337|67|hombre|134|47.2566|0.620449|29.0165|159.054|25.4738|8.44595
1472|220|18|mujer|167|89.9218|0.501672|59.9934|297.805|39.7456|14.6911
1473|240|94|hombre|415|3.994|5.25776|181.75|38.0892|42.1381|12.2712
1474|312|89|hombre|47|61.0115|6.24724|49.1941|66.6331|19.0305|0.955847
1475|175|23|mujer|432|29.7372|8.72971|45.6842|25.6316|23.0882|17.1693
1476|122|70|hombre|411|24.4911|6.82642|172.435|172.806|8.35226|8.32136
1477|35|90|hombre|157|99.3789|6.68024|187.208|122.581|23.5325|15.3933
1478|496|65|hombre|251|68.6349|1.26494|92.352|108.293|20.5572|17.7778
1479|43|49|mujer|74|9.0601|5.7073|80.385|132.56|48.3821|21.9098
148|168|84|hombre|206|31.3006|9.37989|6.58422|192.911|13.388|12.8433
1480|77|11|mujer|381|99.5097|3.4585|42.2777|152.628|19.0866|15.2538
1481|422|15|mujer|125|95.5042|2.0085|4.59829|80.3706|47.5272|20.318
1482|444|55|hombre|29|96.2748|0.339795|69.7464|102.756|0.527223|23.6646
1483|220|82|hombre|293|24.2871|2.36097|147.89|127.74|27.6147|0.351334
1484|248|78|hombre|100|69.9791|7.86143|187.196|7.97377|29.8655|24.9809
1485|142|40|hombre|144|13.461|4.71575|177.004|59.4076|6.80071|4.22338
1486|296|7|mujer|164|44.5754|6.00438|72.6292|107.473|35.2047|22.8871
1487|208|80|hombre|55|26.9075|1.13202|72.9185|95.8903|26.0242|13.5869
1488|287|76|mujer|481|51.9168|4.07808|93.4909|129.061|23.2091|20.3228
1489|56|16|hombre|233|29.3586|7.35155|64.5275|169.653|40.0803|13.5264
149|266|51|mujer|454|69.4409|1.91697|78.5563|27.7718|43.9358|20.3673
1490|218|43|mujer|439|28.7658|5.72792|172.257|298.768|23.3734|8.81217
1491|427|68|mujer|333|74.7165|3.40628|133.986|34.7059|35.8062|1.98177
1492|28|14|hombre|240|28.7307|7.03434|163.031|25.2684|9.87149|14.0506
1493|472|40|mujer|378|51.8917|0.935589|11.3883|172.833|49.1959|11.2843
1494|79|34|mujer|157|48.0082|5.92644|12.0785|106.193|4.45665|10.2943
1495|159|77|mujer|143|80.5946|3.39148|49.4764|282.537|6.67444|13.1568
1496|156|49|mujer|76|59.2108|0.299249|181.768|58.9499|38.4646|15.7644
1497|223|9|mujer|498|68.3461|5.38922|41.2711|286.056|14.7074|24.102
1498|437|79|hombre|156|45.4284|5.11374|198.541|84.004|49.1724|19.965
1499|321|8|mujer|261|92.6078|8.71695|125.738|44.2818|12.0582|7.45266
15|154|85|mujer|95|53.6836|6.95505|1.92175|146.907|4.11673|3.56817
150|498|58|hombre|487|75.3773|0.737143|72.1022|49.9372|25.2803|18.8247
1500|177|82|mujer|486|47.0939|7.83192|187.343|158.648|27.9375|11.6898
1501|31|43|mujer|345|78.4363|2.30786|45.5442|273.355|22.5052|16.4115
1502|434|90|mujer|473|74.3867|6.19029|186.341|115.797|44.8682|22.2517
1503|476|15|hombre|417|91.5219|5.575|16.2874|2.25462|43.9605|12.6975
1504|97|89|mujer|34|92.7127|2.36632|85.5424|289.364|33.0026|16.7415
1505|192|24|hombre|440|46.6957|4.64565|87.8906|57.9678|13.347|15.6863
1506|26|29|mujer|373|57.5549|9.30087|180.694|112.322|7.87999|2.35793
1507|324|18|mujer|156|74.6959|8.10918|100.269|85.7124|25.8247|18.6054
1508|380|10|mujer|185|27.6068|1.44277|18.4507|250.836|22.7575|9.67138
1509|280|67|mujer|365|88.3891|8.36023|134.197|175.861|7.18509|5.62847
151|309|11|hombre|137|17.1941|3.66718|87.1423|108.851|29.9735|0.679556
1510|160|65|mujer|240|72.2483|1.06897|197.603|136.492|45.9769|8.97477
1511|223|81|mujer|120|54.0032|5.92535|67.9632|274.61|42.2726|18.723
1512|187|28|hombre|499|18.0281|8.29765|28.6682|267.09|35.0609|5.06407
1513|374|0|hombre|202|50.9876|2.71836|128.755|275.953|3.20609|3.90938
1514|417|44|mujer|303|27.7553|8.3783|113.638|135.624|14.4052|23.9772
1515|457|68|mujer|73|25.8648|8.78413|30.7366|97.6872|34.6171|3.20134
1516|58|9|hombre|54|76.1056|0.824999|112.659|85.7336|19.6338|9.51726
1517|57|75|mujer|333|48.5564|9.32173|34.5382|213.817|15.2629|16.1268
1518|77|40|mujer|139|55.9073|9.34319|186.542|33.8965|47.1377|2.15236
1519|440|67|mujer|184|37.3211|1.2219|105.313|10.9327|15.4139|23.8014
152|46|93|mujer|42|53.2537|3.67038|194.877|75.5807|4.48828|16.4489
1520|178|39|hombre|451|59.1507|5.05636|130.484|273.32|39.474|23.5791
1521|44|96|hombre|290|67.0437|7.87981|179.451|197.493|37.0406|7.60268
1522|181|98|mujer|99|95.4114|0.683041|146.942|66.0827|7.62244|8.12849
1523|494|34|hombre|274|95.4526|1.0934|77.4967|283.967|44.0438|20.3396
1524|477|86|mujer|465|60.9426|4.89602|171.61|69.3778|17.6725|22.0004
1525|88|22|mujer|24|98.4712|0.771076|32.3998|208.361|3.07871|0.898926
1526|17|37|hombre|72|54.3793|9.01021|160.707|118.513|45.034|13.8275
1527|98|25|hombre|232|42.6729|5.15912|19.1973|229.927|27.7202|11.2915
1528|77|85|hombre|372|72.7335|0.905866|57.9001|73.0842|15.5959|1.16574
1529|372|41|hombre|391|12.5477|1.13671|132.461|185.049|36.3086|2.84138
153|377|94|hombre|340|55.0565|5.05984|87.5595|14.1671|26.8413|9.87185
1530|429|97|mujer|388|0.0794665|1.77587|45.2555|63.2967|14.4048|11.2524
1531|121|20|hombre|265|90.7715|9.43329|17.7961|189.832|26.6897|8.43329
1532|93|63|mujer|325|90.3975|1.00788|113.278|297.935|25.4514|15.1254
1533|188|92|hombre|243|33.8254|4.93143|47.5834|289.576|2.79192|8.63347
1534|473|90|mujer|107|63.376|3.78253|32.1219|85.8258|19.9879|1.55156
1535|259|40|mujer|289|52.0019|2.74688|191.186|151.948|0.623891|11.2569
1536|214|3|hombre|27|3.49148|8.94514|134.114|201.41|42.4476|1.88075
1537|12|57|hombre|84|37.525|6.17413|29.4939|16.5552|49.9257|2.18734
1538|295|25|mujer|161|95.6825|1.42982|158.662|209.185|39.9035|9.11146
1539|235|86|hombre|421|76.8901|1.46404|126.775|291.639|23.2637|17.5797
154|34|72|mujer|329|55.9444|5.06944|144.27|106.533|36.6682|22.3493
1540|320|57|hombre|160|72.5838|2.44559|164.698|103.053|30.9099|14.3532
1541|271|9|hombre|20|7.51979|5.04397|111.946|178.393|24.4579|3.99321
1542|377|68|mujer|20|61.5811|6.40222|161.853|55.3548|40.0965|23.735
1543|45|0|hombre|405|6.49175|6.5631|196.016|281.071|3.99425|21.8298
1544|366|36|mujer|45|95.7184|4.28803|54.3722|12.2288|9.35832|20.5261
1545|480|25|mujer|315|35.4359|4.23978|16.51|192.598|7.4469|21.7572
1546|426|95|hombre|16|61.2612|2.54491|115.053|90.3304|27.283|9.22878
1547|452|33|mujer|492|7.87049|6.22079|132.59|221.445|12.1273|20.0569
1548|22|88|hombre|438|55.6944|3.12221|70.7432|290.858|30.4875|10.4754
1549|177|40|mujer|179|36.2538|4.53128|52.7969|98.6706|49.2606|24.1322
155|427|98|mujer|212|79.4293|5.27298|123.576|172.519|0.193242|6.89315
1550|162|50|hombre|58|37.6318|3.37954|193.606|96.7173|37.3184|20.723
1551|245|61|hombre|357|67.43|5.27036|111.966|51.7329|21.3467|0.0549176
1552|109|84|hombre|465|26.163|1.66616|30.4444|69.2781|42.6503|12.8989
1553|149|49|hombre|347|58.1922|6.27726|100.925|18.4704|18.6894|18.1876
1554|362|30|mujer|164|73.4789|0.89648|89.8181|243.489|13.2378|13.2185
1555|404|84|mujer|355|69.2415|5.47686|194.686|230.318|14.7512|22.8225
1556|383|49|hombre|42|58.7698|9.12396|6.05346|121.975|37.227|17.8143
1557|305|78|hombre|40|70.1012|1.91151|181.338|174.297|5.40126|16.6964
1558|134|26|mujer|286|42.1686|6.39795|114.113|249.659|49.9406|3.77584
1559|375|23|hombre|2|50.1686|8.00615|99.2923|23.5152|35.3055|5.26835
156|186|64|hombre|35|37.741|1.03206|86.5069|50.1969|12.8485|17.6515
1560|155|78|mujer|84|1.16857|8.1983|106.033|66.7747|38.5134|18.5925
1561|359|80|mujer|103|69.9144|4.66698|110.148|41.532|2.54181|2.02759
1562|472|23|hombre|489|76.1092|3.71341|90.5006|46.0545|17.2333|6.28387
1563|304|94|mujer|224|71.5758|9.85187|111.583|293.88|30.9698|4.74905
1564|86|2|hombre|276|78.8929|5.39854|108.977|13.9713|42.3593|8.59118
1565|169|12|hombre|305|25.7268|6.30865|140.299|23.6708|9.10545|15.3661
1566|372|3|mujer|131|4.5136|3.56324|105.031|161.052|17.8336|22.171
1567|311|87|hombre|67|94.1265|6.60616|173.586|170.123|1.68868|14.6129
1568|427|77|mujer|171|57.4811|5.1961|99.8741|78.1387|31.5902|2.10766
1569|416|58|hombre|333|60.6556|2.14782|132.661|113.719|18.2126|23.0542
157|355|52|mujer|366|75.4253|9.26255|96.0435|80.7441|40.45|8.84714
1570|295|24|hombre|6|14.1463|4.80338|18.3031|104.635|48.9824|17.0285
1571|278|94|mujer|169|37.7699|1.22698|77.0774|129.157|39.3424|7.80006
1572|46|20|mujer|100|8.14634|7.04853|167.934|234.28|22.0775|7.73702
1573|247|91|mujer|108|99.1592|8.46487|37.814|229.164|14.1745|19.5715
1574|379|67|hombre|498|57.9741|4.13583|15.9539|205.898|45.0553|14.1103
1575|114|30|mujer|65|65.283|3.63956|19.448|255.448|38.8874|6.44913
1576|344|33|mujer|45|33.8097|9.29387|188.542|25.2511|28.2254|16.4006
1577|332|98|hombre|212|36.7793|9.24589|52.6702|192.315|38.1874|3.7284
1578|339|36|mujer|263|73.2866|8.25219|5.39871|32.5371|40.6655|16.3245
1579|92|87|hombre|30|97.1828|4.66673|136.895|202.819|26.1276|17.7905
158|270|75|hombre|292|26.0301|0.197338|3.39749|179.019|0.515585|2.25203
1580|120|67|mujer|92|49.3136|7.23034|170.94|152.259|43.5743|24.2181
